country,lat,lng
Russian Federation,55.076814,98.859058
Canada,62.536655,-96.39241
United States,40.714545,-74.007112
Russian Federation,55.076814,98.859058
Australia,-25.578752,134.359553
United States,40.714545,-74.007112
Ireland,51.506415,-0.127201
Mexico,23.75853,-99.151648
United States,29.760448,-95.369777
India,18.930125,72.830085
United States,34.090675,-118.370924
Russian Federation,55.076814,98.859058
United States,40.793725,-77.860696
United States,31.46273,-99.333027
Russian Federation,55.076814,98.859058
Turkey,41.35031,41.307027
Russian Federation,55.076814,98.859058
Canada,62.536655,-96.39241
United States,39.49593,-98.990005
Italy,45.038916,11.513069
Russian Federation,55.076814,98.859058
Kazakhstan,43.788794,77.033284
Jamaica,18.157782,-77.311223
United States,39.952276,-75.162444
Russian Federation,55.076814,98.859058
Russian Federation,55.076814,98.859058
United States,33.520673,-86.811752
Nigeria,6.454704,3.38876
Turkey,40.896461,29.371326
Mexico,18.974631,-99.23203
United States,34.053485,-118.245313
India,9.936058,76.261443
Canada,54.091867,-98.282133
United States,39.49593,-98.990005
Russian Federation,55.076814,98.859058
Ireland,51.506415,-0.127201
Turkey,40.896461,29.371326
United States,35.789746,-78.781154
United States,31.46273,-99.333027
Ireland,54.595335,-5.934549
Ireland,53.275919,-7.492093
Ireland,51.506415,-0.127201
Mexico,19.735401,-101.166812
Serbia,44.813099,20.463254
India,28.644979,77.216424
United States,37.226253,-80.410573
Mexico,25.791787,-100.402193
Netherlands Antilles,17.488514,-62.979609
Uzbekistan,41.27527,69.174508
Ireland,50.838956,-0.182457
United States,41.852108,-87.619074
South Africa,-33.919089,18.421985
Mexico,29.07409,-110.984033
United States,40.11993,-111.670355
United States,25.774806,-80.197726
Germany,51.516606,7.45829
Russian Federation,55.076814,98.859058
Ireland,51.506415,-0.127201
Thailand,15.130545,101.017826
Ireland,53.350569,-2.134487
United States,33.748308,-84.391106
India,28.608274,77.200802
United States,40.714545,-74.007112
Ireland,52.862407,-1.263615
Canada,43.261978,-79.887987
United States,31.46273,-99.333027
Australia,-33.869594,151.206953
Germany,51.121536,10.400847
Pakistan,24.926703,67.034362
United States,32.715689,-117.16172
United States,48.120715,-123.431817
United States,39.49593,-98.990005
Turkey,40.896461,29.371326
India,22.484432,79.7141
Australia,-37.817524,144.967147
Canada,43.107204,-80.813368
South Africa,-26.191989,27.996032
United States,39.49593,-98.990005
United States,35.539342,-79.185414
United States,38.99854,-105.547806
Ireland,54.363087,-6.382512
Ireland,51.506415,-0.127201
Zimbabwe,-20.148434,28.583943
Spain,28.460799,-16.263899
United States,38.358583,-81.739558
Ireland,53.857937,-0.462408
Canada,53.404259,-108.475559
Canada,53.404259,-108.475559
Russian Federation,55.076814,98.859058
Ireland,51.506415,-0.127201
Canada,53.404259,-108.475559
Russian Federation,55.076814,98.859058
United States,43.685518,-71.577591
Canada,53.404259,-108.475559
Germany,48.452928,10.288225
Serbia,44.454334,20.075415
Ireland,51.506415,-0.127201
Philippines,10.708388,122.54562
United States,37.527226,-85.287616
United States,40.714545,-74.007112
India,28.608274,77.200802
United States,38.890366,-77.031955
United States,39.978383,-86.126418
United States,42.358655,-71.056739
United States,33.997216,-94.241223
France,43.293358,5.371288
United States,39.952276,-75.162444
South Africa,-33.054554,27.866405
United States,43.764567,-73.758189
United States,40.714545,-74.007112
United States,37.74552,-84.314534
India,10.060179,76.324639
Greece,37.976146,23.736409
Italy,43.529151,12.16203
Ireland,51.506415,-0.127201
Mexico,19.414332,-102.046909
Argentina,-31.416187,-62.085956
Nigeria,6.454704,3.38876
Mongolia,47.922099,106.916964
United States,40.714545,-74.007112
Ireland,53.944574,-2.55073
United States,35.054484,-78.87758
Libya,32.87224,13.192362
Ireland,50.518187,-4.837967
Germany,53.402079,11.610734
Ireland,51.506415,-0.127201
Canada,42.986885,-81.246203
United States,30.509036,-97.677216
Ireland,57.145475,-2.102714
Sweden,63.065407,14.551863
Australia,-37.817524,144.967147
United States,38.803278,-76.990453
United States,38.890366,-77.031955
United States,28.716997,-81.236322
Ireland,53.273878,-9.048344
United States,39.988217,-75.099113
United States,40.714545,-74.007112
United States,37.805073,-122.273062
United States,40.714545,-74.007112
United States,28.079428,-80.607178
United States,39.766906,-86.149954
Ireland,51.506415,-0.127201
Canada,62.536655,-96.39241
United States,40.11993,-111.670355
United States,39.49593,-98.990005
United States,45.511787,-122.675624
United States,39.49593,-98.990005
United States,33.977827,-90.910935
United States,33.748308,-84.391106
United States,39.49593,-98.990005
Argentina,-35.194853,-65.101987
Ireland,53.348069,-6.248268
United States,35.995416,-78.896435
Nigeria,6.454704,3.38876
United States,46.349356,-94.198374
Russian Federation,55.076814,98.859058
Canada,51.04522,-114.063017
Botswana,-24.655264,25.919055
Canada,43.648557,-79.385361
United States,33.748308,-84.391106
Canada,43.648557,-79.385361
Singapore,1.290153,103.851993
Ireland,53.185093,-8.146848
Canada,43.225918,-79.976839
Russian Federation,61.698653,99.505405
United States,36.598537,-82.180784
Russian Federation,61.698653,99.505405
Indonesia,-6.208421,106.839179
United States,33.748308,-84.391106
United States,38.833427,-104.821805
Switzerland,46.800206,8.229188
Russian Federation,61.698653,99.505405
United States,39.952276,-75.162444
United States,32.306898,-106.777842
United States,30.669964,-81.463614
United States,39.308079,-76.476607
Norway,64.238954,13.950648
Colombia,3.909361,-73.078775
Brazil,-23.770006,-45.950776
United States,42.991165,-71.463083
United States,33.748308,-84.391106
United States,32.630684,-116.964872
United States,36.521458,-87.918737
United States,40.714545,-74.007112
Russian Federation,55.755773,37.617815
United States,40.714545,-74.007112
Iran,37.491217,55.603677
Brazil,-10.77653,-53.068999
Greece,37.976146,23.736409
United States,39.978383,-86.126418
United States,33.958128,-83.373243
Canada,55.169514,-114.511025
South Africa,-33.015435,27.904026
United States,39.952276,-75.162444
United States,39.49593,-98.990005
United States,39.49593,-98.990005
United States,29.760448,-95.369777
United States,40.714545,-74.007112
United States,39.142709,-94.573205
Canada,43.648557,-79.385361
Belgium,50.87937,4.703669
United States,47.60357,-122.329449
United States,39.954564,-75.193607
Ireland,54.137816,-0.800219
Belgium,50.87937,4.703669
United States,33.493996,-111.920688
United States,30.439763,-84.28065
Switzerland,46.208345,6.142743
India,28.470166,77.060683
United Arab Emirates,24.469184,54.371736
Indonesia,-6.171489,106.827519
South Africa,-29.002117,25.080415
Switzerland,47.565937,8.373942
Canada,50.066516,-85.829237
Canada,45.028425,-74.735681
United States,39.821463,-75.21345
Algeria,28.155107,2.678758
United States,38.890366,-77.031955
Bolivia,-14.830936,-64.898698
Jamaica,17.970967,-76.788233
Belgium,50.848375,4.349679
Ireland,51.500175,-0.417007
Finland,61.497836,23.762712
Lebanon,33.921418,35.893418
Venezuela,8.597518,-71.144855
Belgium,50.848375,4.349679
Jamaica,17.970967,-76.788233
United States,28.49308,-82.472287
India,13.050326,80.18859
Ireland,51.506415,-0.127201
United States,30.220316,-92.017049
United States,39.952276,-75.162444
Ireland,51.506415,-0.127201
Spain,37.41774,-1.552648
United States,40.714545,-74.007112
United States,43.245399,-77.617791
United States,32.847889,-97.27971
Ireland,51.506415,-0.127201
United States,40.714545,-74.007112
United States,40.714545,-74.007112
United States,40.714545,-74.007112
Sweden,60.650116,17.365432
United States,40.714545,-74.007112
India,28.644979,77.216424
United States,47.255128,-122.44164
United States,38.579324,-121.490899
Australia,-38.492969,144.888104
Argentina,-24.788656,-65.410172
United States,42.919368,-72.251175
United States,40.714545,-74.007112
United States,44.475917,-73.213226
Italy,41.903044,12.495799
Canada,50.066516,-85.829237
Canada,51.666266,-114.140533
United States,39.142709,-94.573205
United States,40.714545,-74.007112
United States,38.99854,-105.547806
United States,40.714545,-74.007112
South Africa,-25.715008,30.759294
United States,43.04181,-87.906834
Canada,45.498977,-73.569929
Sweden,62.8218,16.735389
Argentina,-31.416187,-62.085956
Argentina,-31.416187,-62.085956
United States,39.113518,-94.626816
Canada,45.498977,-73.569929
Argentina,-31.416187,-62.085956
United States,35.785508,-78.642661
Canada,45.498977,-73.569929
United States,35.222854,-80.837955
United States,40.138782,-74.676905
United States,29.832375,-95.445792
United States,33.748308,-84.391106
South Africa,-29.002117,25.080415
United States,40.138782,-74.676905
Ireland,51.506415,-0.127201
South Africa,-25.715008,30.759294
Canada,51.04522,-114.063017
France,48.856929,2.341198
Ireland,55.977486,-3.164109
United States,40.138782,-74.676905
United States,40.138782,-74.676905
Sweden,59.332327,18.062928
United States,40.031404,-75.315409
Egypt,30.049973,31.248598
Ireland,51.506415,-0.127201
Hong Kong,22.443086,114.206838
India,19.451114,76.108864
United States,39.952276,-75.162444
Ireland,51.506415,-0.127201
Ireland,51.750438,-3.376507
Australia,-25.578752,134.359553
Uganda,0.325372,32.586962
United States,33.766714,-118.192393
Ireland,51.506415,-0.127201
Italy,45.468936,9.181025
Brazil,-23.562837,-46.654633
Ukraine,49.839678,24.029709
United States,41.823867,-71.411987
Australia,-22.929712,117.362898
Mexico,19.478218,-99.237662
Taiwan,24.420953,120.870792
United States,38.948016,-76.227055
United States,39.49593,-98.990005
Spain,40.387689,-3.557382
Ireland,51.506415,-0.127201
United States,42.651545,-73.755206
United States,26.139087,-81.795784
Thailand,13.697357,100.538153
India,28.608274,77.200802
India,10.829054,78.702714
United States,42.725206,-87.790403
United Kingdom,52.205334,0.119082
United States,43.078974,-85.609348
United States,43.606978,-116.193408
United States,39.952276,-75.162444
United States,36.195239,-86.518578
United States,27.940163,-82.325466
United States,34.207656,-118.207242
Pakistan,30.156769,72.677533
Ireland,54.89808,-1.531771
Russian Federation,55.076814,98.859058
Ireland,50.518187,-4.837967
Turkey,41.035312,30.303402
United States,56.052507,-130.260774
Canada,49.260376,-123.113355
Ireland,51.500175,-0.417007
United States,43.304466,-73.584068
United States,39.081655,-77.151233
United States,33.448245,-112.075791
United States,39.766906,-86.149954
United States,32.874938,-97.043464
United States,38.890366,-77.031955
United States,39.49593,-98.990005
United States,42.562366,-83.154486
United States,42.322088,-83.176234
United States,35.222854,-80.837955
United States,27.940163,-82.325466
Uganda,0.325372,32.586962
United States,40.714545,-74.007112
Ireland,52.406979,-1.507759
United States,44.816507,-91.501227
United Arab Emirates,25.063367,55.30505
United States,36.530746,-87.359769
United States,39.166587,-86.534235
India,19.451114,76.108864
United States,40.714545,-74.007112
India,22.484432,79.7141
India,22.484432,79.7141
United States,38.890366,-77.031955
United States,36.714284,-76.247834
Venezuela,10.495368,-66.848877
United States,35.785508,-78.642661
Pakistan,25.379762,68.357571
Russian Federation,55.076814,98.859058
Ireland,53.185093,-8.146848
United States,40.714545,-74.007112
United States,35.875144,-78.78959
United States,42.156022,-71.565904
Canada,43.648557,-79.385361
Turkey,40.733469,30.000281
United States,30.536233,-96.241044
Spain,40.387689,-3.557382
Philippines,15.948175,121.42322
United States,40.714545,-74.007112
Netherlands,51.587119,4.458752
Ireland,51.075409,0.694056
United States,38.959674,-77.35454
Ireland,51.506415,-0.127201
Netherlands,52.458256,5.998869
Ireland,51.506415,-0.127201
India,11.018034,76.990803
Spain,40.420275,-3.705766
Argentina,-31.388965,-64.230944
United States,38.512128,-89.984224
United States,43.000647,-75.314187
United States,39.781116,-84.121046
Canada,42.986885,-81.246203
United States,26.932752,-80.101885
Chile,-35.296653,-71.228129
United States,38.890366,-77.031955
Georgia,41.664845,43.904441
Philippines,14.607331,121.031599
United States,43.938807,-120.558582
United States,42.773086,-86.101759
Romania,46.006344,22.320916
Sweden,62.8218,16.735389
United States,35.954679,-80.005073
Russian Federation,55.076814,98.859058
Russian Federation,55.076814,98.859058
United States,38.570996,-121.550143
United States,30.319819,-86.137907
United States,40.714545,-74.007112
United States,34.127169,-117.334771
Canada,44.040184,-79.458493
United States,30.428739,-84.972914
United States,40.298628,-77.874269
Pakistan,31.539444,74.303475
Ireland,53.795683,-3.001577
United States,39.399935,-76.605354
Mongolia,47.922099,106.916964
United States,48.410854,-118.215605
Papua New Guinea,-8.724589,148.311099
United States,39.300165,-76.588789
United States,39.952276,-75.162444
United States,36.149739,-95.993324
United States,31.46273,-99.333027
Austria,48.202536,16.368796
United States,40.714545,-74.007112
India,18.504188,73.853087
United States,41.573499,-72.738304
South Africa,-26.954546,24.72912
Canada,43.106624,-79.064232
United States,39.750065,-121.607716
Ireland,51.506415,-0.127201
United States,41.064245,-73.639764
United States,41.064245,-73.639764
United States,41.064245,-73.639764
United States,41.064245,-73.639764
United States,41.064245,-73.639764
United States,41.064245,-73.639764
United States,41.064245,-73.639764
United States,42.358655,-71.056739
United States,41.064245,-73.639764
United States,43.493755,-70.456889
Ireland,51.23534,0.723943
India,22.484432,79.7141
United States,40.714545,-74.007112
Ghana,7.961448,-1.208315
United States,27.19999,-80.255353
United States,40.714545,-74.007112
Ireland,51.5109,-3.203662
Ireland,55.954148,-3.202763
Mexico,25.663859,-100.219844
United States,38.890366,-77.031955
United States,43.000647,-75.314187
Canada,43.484219,-79.667881
United States,40.714545,-74.007112
Isle of Man,54.228969,-4.537552
Australia,-33.869594,151.206953
Isle of Man,54.228969,-4.537552
United States,42.731935,-84.552246
Ireland,54.176889,-6.341567
Canada,43.888687,-78.859515
Indonesia,-6.171489,106.827519
United States,40.714545,-74.007112
United States,34.292963,-111.664695
Canada,43.839207,-79.535182
Ireland,51.506415,-0.127201
Canada,46.634175,-66.07515
France,47.019235,4.835532
United States,37.805073,-122.273062
United States,29.953692,-90.077748
Canada,49.260376,-123.113355
Russian Federation,55.076814,98.859058
United States,35.046439,-85.309454
United States,35.472028,-97.521062
Hungary,47.506216,19.06482
United Kingdom,53.723048,-1.707525
Ireland,53.3498053,-6.2603097
Canada,51.8714507,-105.1876783
Italy,41.87194,12.56738
United States,25.790777,-80.188418
United States,27.197548,-80.2528257
United Kingdom,54.113243,-3.226203
Ireland,51.8968917,-8.4863157
United States,42.4072107,-71.3824374
Canada,43.653226,-79.3831843
United States,35.5174913,-86.5804473
United States,33.7489954,-84.3879824
United States,32.715738,-117.1610838
United States,44.559319,-123.261373
Switzerland,47.4179284,9.3643968
Hong Kong,22.396428,114.109497
Belgium,50.8503396,4.3517103
United States,32.715738,-117.1610838
United States,39.5500507,-105.7820674
United States,38.9784453,-76.4921829
Egypt,31.2000924,29.9187387
United States,35.5508693,-98.864858
United States,39.7392358,-104.990251
United Kingdom,53.002668,-2.179404
Egypt,31.2000924,29.9187387
United States,34.0633443,-117.6508876
United States,37.6658757,-91.8479332
United States,37.7749295,-122.4194155
Egypt,31.2000924,29.9187387
Egypt,31.2000924,29.9187387
India,20.593684,78.96288
Egypt,31.2000924,29.9187387
United States,33.6466781,-117.8380823
United States,40.7127837,-74.0059413
United Kingdom,51.55179529999999,-0.0646437
United States,30.267153,-97.7430608
Rwanda,-1.940278,29.873888
United States,39.2776156,-74.5746001
Croatia,45.8150108,15.981919
United States,30.267153,-97.7430608
Philippines,12.879721,121.774017
Canada,49.2827291,-123.1207375
United Kingdom,51.5073509,-0.1277583
United States,40.554887,-74.4642861
United States,38.6270025,-90.19940419999999
United Kingdom,50.719164,-1.880769
Greece,40.6400629,22.9444191
United Kingdom,53.8007554,-1.5490774
United States,40.6331249,-89.3985283
United Kingdom,51.3489069,-1.994828
United States,40.44062479999999,-79.9958864
Canada,49.09521549999999,-123.0264759
United Kingdom,51.8993855,-2.0782533
France,48.9522909,2.9125783
Guernsey,49.5,-2.5
United States,40.7127837,-74.0059413
Canada,45.5016889,-73.567256
Mexico,19.4326077,-99.133208
Spain,40.46366700000001,-3.74922
Jordan,31.9565783,35.9456951
Italy,41.87194,12.56738
Netherlands,51.5218976,4.3887158
Japan,35.7090259,139.7319925
United States,34.1807959,-118.6043724
Japan,33.5903547,130.4017155
United States,41.2033216,-77.1945247
Philippines,12.879721,121.774017
United States,31.9524799,-102.1732882
United States,34.0007104,-81.0348144
United States,37.09024,-95.712891
Null,-22.7359095,140.0187653
United Kingdom,52.8366404,-0.3707447
Israel,32.778184,35.010009
Indonesia,-6.2087634,106.845599
United States,40.44062479999999,-79.9958864
United States,38.9071923,-77.0368707
Japan,35.6894875,139.6917064
United States,41.896209,-72.744539
United Kingdom,51.5073509,-0.1277583
United Kingdom,55.378051,-3.435973
France,44.4989466,3.2692247
United States,43.1530825,-77.6342684
Null,43.9653889,-70.8226541
United States,24.9242943,-80.62783639999999
United States,40.7127837,-74.0059413
Canada,45.4215296,-75.69719309999999
United Kingdom,51.3489069,-1.994828
United States,27.950575,-82.4571776
United Kingdom,54.4513527,-6.4114741
United States,26.1224386,-80.13731740000001
United States,37.4529598,-122.1817252
United States,48.0329979,-121.8339472
United States,39.7392358,-104.990251
United States,42.88644679999999,-78.8783689
The Gambia,13.183333,-16.766667
United States,39.86618259999999,-74.8390162
South Africa,-26.2041028,28.0473051
United Kingdom,51.5073509,-0.1277583
United States,40.0583238,-74.4056612
United States,38.5976262,-80.4549026
South Africa,-26.9584048,24.7298615
United States,38.9071923,-77.0368707
Belgium,51.0258761,4.477536199999999
United States,38.9071923,-77.0368707
United States,43.0730517,-89.4012302
United States,37.8043637,-122.2711137
Malaysia,3.816667,103.333333
Malaysia,4.210484,101.975766
United Kingdom,51.5073509,-0.1277583
United States,40.7127837,-74.0059413
Cote d'Ivoire,5.316667,-4.033333
United States,30.384274,-86.358643
United Kingdom,52.57083129999999,-0.3006158
United States,38.6270025,-90.19940419999999
United States,43.8041334,-120.5542012
United States,39.9525839,-75.1652215
United Kingdom,57.69599549999999,-4.2563641
India,28.6139391,77.2090212
United States,42.732535,-84.5555347
United States,37.5741032,-122.3794163
United Kingdom,52.822699,1.3859729
Philippines,14.549721,121.055908
United States,47.6062095,-122.3320708
United States,33.1827159,-97.842686
United States,30.9842977,-91.96233269999999
United States,30.384274,-86.358643
Brazil,-12.9617359,-38.4404872
United States,37.09024,-95.712891
United States,39.093091,-94.583704
United States,31.9524799,-102.1732882
Italy,45.4654219,9.1859243
United States,41.6611277,-91.5301683
United States,31.9524799,-102.1732882
United Kingdom,52.95478319999999,-1.1581086
Latvia,56.9496487,24.1051864
Canada,43.653226,-79.3831843
United States,47.6062095,-122.3320708
United States,40.8042649,-73.1690019
United States,34.0633443,-117.6508876
Belgium,50.883333,4.7
United Kingdom,51.5073509,-0.1277583
Indonesia,-6.2087634,106.845599
United States,40.0245171,-75.3246016
Belgium,50.883333,4.7
United States,36.1626241,-86.2970998
United States,38.3031837,-77.4605399
Null,54.5259614,-105.2551187
Uganda,0.2431362,32.5535417
Philippines,14.4791297,120.8969634
United States,38.6270025,-90.19940419999999
United Kingdom,51.5073509,-0.1277583
United States,33.5206608,-86.80248999999999
Null,54.5259614,-105.2551187
India,19.0759837,72.8776559
Canada,52.9399159,-106.4508639
United States,33.7489954,-84.3879824
United States,42.3566657,-73.2962026
American Samoa,-14.236944,-169.456944
Nigeria,9.081999,8.675277
United States,44.4005221,-92.62380279999999
Indonesia,-7.196214500000001,108.0065201
Ukraine,49.9935,36.230383
Croatia,45.8150108,15.981919
Netherlands,52.3702157,4.895167900000001
United States,37.09024,-95.712891
Hungary,47.486962,19.05834
United States,39.9525839,-75.1652215
United States,37.09024,-95.712891
United States,37.09024,-95.712891
United States,33.7489954,-84.3879824
United States,35.0456297,-85.3096801
United States,37.09024,-95.712891
United States,41.72727889999999,-71.3866182
United Kingdom,55.378051,-3.435973
United Kingdom,55.378051,-3.435973
United Kingdom,51.454513,-2.58791
United States,34.3916641,-118.542586
United Kingdom,55.378051,-3.435973
United Arab Emirates,23.424076,53.847818
United States,32.9916411,-97.3106124
India,11.3410364,77.7171642
Canada,43.653226,-79.3831843
United Arab Emirates,25.2275804,55.1750121
Null,35.166667,33.366667
Canada,43.653226,-79.3831843
United States,40.7127837,-74.0059413
United States,31.9524799,-102.1732882
United Kingdom,55.378051,-3.435973
United States,40.7127837,-74.0059413
United States,29.4241219,-98.49362819999999
United States,38.9071923,-77.0368707
United States,38.9586307,-77.35700279999999
Thailand,13.775609,100.66928
France,46.227638,2.213749
South Africa,-26.179444,28.136111
United States,43.0481221,-76.14742439999999
United Kingdom,51.5073509,-0.1277583
Turkey,41.035312,30.303402
United States,44.8713797,-91.949021
United States,38.9071923,-77.0368707
United Kingdom,51.5719443,-0.7769421999999999
United States,28.3803005,-80.80924449999999
United States,43.0630734,-86.22838639999999
Uganda,0.2431362,32.5535417
United Kingdom,53.4807593,-2.2426305
United Kingdom,51.5073509,-0.1277583
Canada,49.2827291,-123.1207375
United Kingdom,53.47029999999999,-2.284
Uganda,0.2431362,32.5535417
Uganda,0.2431362,32.5535417
United States,40.7127837,-74.0059413
United States,33.7489954,-84.3879824
Kenya,-1.3799365,36.9408922
Ireland,51.8968917,-8.4863157
United States,25.790781,-80.188255
Brazil,-14.235004,-51.92528
United States,34.0522342,-118.2436849
United States,39.7185213,-104.9531301
United States,33.753046,-116.9586732
Indonesia,-7.4730538,110.2175245
United States,40.0149856,-105.2705456
India,10.8505159,76.2710833
United States,38.6270025,-90.19940419999999
Null,54.5259614,15.2551187
Cyprus,35.126413,33.429859
United States,42.09267,-71.050658
United Kingdom,52.57083129999999,-0.3006158
United States,35.8456213,-86.39027
United Kingdom,51.5073509,-0.1277583
United States,36.1699412,-115.1398296
United States,39.9525839,-75.1652215
United Kingdom,52.57083129999999,-0.3006158
Belgium,50.8503396,4.3517103
Italy,43.548473,10.3105674
United Kingdom,55.9591984,-4.8168799
United States,29.7604267,-95.3698028
United States,35.0324433,-84.19369909999999
United States,25.790654,-80.1300455
Canada,44.00648,-79.450396
United States,37.09024,-95.712891
United States,33.6189101,-117.9289469
United Kingdom,51.5073509,-0.1277583
United Kingdom,51.454513,-2.58791
United States,41.8781136,-87.6297982
United Kingdom,51.454513,-2.58791
United Kingdom,51.5073509,-0.1277583
United Kingdom,51.5073509,-0.1277583
United States,36.1626638,-86.7816016
Argentina,-38.416097,-63.61667199999999
United States,38.7809384,-90.78836040000002
United Kingdom,51.487735,0.0013319
United States,28.0836269,-80.60810889999999
France,48.856614,2.3522219
United Kingdom,52.57083129999999,-0.3006158
United States,38.9071923,-77.0368707
United Kingdom,51.5073509,-0.1277583
Taiwan,25.0329694,121.5654177
New Zealand,-35.5795461,173.7624053
United States,40.095194,-75.411496
United States,26.5628537,-81.9495331
United Kingdom,51.48158100000001,-3.17909
United States,36.1626638,-86.7816016
United States,43.6187102,-116.2146068
United States,40.7127837,-74.0059413
Kenya,-1.2920659,36.8219462
United States,33.6292337,-112.3679279
Canada,43.653226,-79.3831843
United States,43.6187102,-116.2146068
United States,42.331427,-83.0457538
United Kingdom,53.23263439999999,-2.6103157
United States,36.7468422,-119.7725868
United Arab Emirates,25.2048493,55.2707828
Denmark,56.26392,9.501785
Canada,43.664667,-79.37751879999999
United States,34.2331373,-102.4107493
United States,40.964979,-72.1933959
United States,36.778261,-119.4179324
India,10.8505159,76.2710833
Sweden,60.12816100000001,18.643501
United States,40.7127837,-74.0059413
United Kingdom,53.3874667,-2.3518785
Iran,31.7286964,52.0427299
United States,39.768403,-86.158068
United Kingdom,53.122322,-1.5136821
United States,37.8043637,-122.2711137
Canada,43.653226,-79.3831843
United States,43.987031,-70.713935
United States,40.2671941,-86.1349019
United States,42.296797,-71.29238769999999
Belgium,50.8503396,4.3517103
United States,37.09024,-95.712891
United Kingdom,51.5073509,-0.1277583
United Kingdom,52.2545225,-2.2668382
United States,32.3643098,-88.703656
United Kingdom,51.5073509,-0.1277583
United States,38.9071923,-77.0368707
Israel,32.778184,35.010009
United Kingdom,56.1165227,-3.9369029
Kenya,-0.023559,37.906193
United States,29.7604267,-95.3698028
United Kingdom,51.5073509,-0.1277583
United States,37.09024,-95.712891
Italy,41.87194,12.56738
United States,40.0499216,-75.4258399
United Kingdom,53.4575955,-2.1578377
New Zealand,-42.4064185,171.6911559
United States,37.09024,-95.712891
United States,29.7139004,-95.3950472
United States,42.3600825,-71.0588801
United States,39.7392358,-104.990251
United States,32.2987573,-90.1848103
United Kingdom,52.2545225,-2.2668382
United Kingdom,51.5073509,-0.1277583
Nigeria,6.5243793,3.3792057
Netherlands,52.3702157,4.895167900000001
United Kingdom,51.5073509,-0.1277583
Turkey,38.4020441,27.1626173
United States,36.778261,-119.4179324
United Kingdom,51.5073509,-0.1277583
Chile,-35.675147,-71.542969
United States,37.5407246,-77.4360481
United States,40.7127837,-74.0059413
United States,35.0853336,-106.6055534
Greece,37.983917,23.7293599
United States,37.09024,-95.712891
United States,42.1290753,-83.1445904
United States,39.9525839,-75.1652215
United States,36.778261,-119.4179324
Philippines,16.5642928,120.3226839
United States,40.2671941,-86.1349019
Canada,45.42310639999999,-75.68313289999999
Malaysia,5.40807,103.087929
Spain,43.3619145,-5.8493887
United States,38.6270025,-90.19940419999999
United States,29.7604267,-95.3698028
United States,40.7127837,-74.0059413
Australia,-37.814107,144.96328
India,22.572646,88.36389500000001
United States,36.0726354,-79.7919754
United States,34.0522342,-118.2436849
United States,33.5206608,-86.80248999999999
Philippines,14.3405855,120.9320686
United States,36.1539816,-95.99277500000001
Thailand,13.7563309,100.5017651
United Kingdom,53.3783673,-2.3480274
United States,32.715738,-117.1610838
Netherlands,52.2410328,6.8524271
United States,36.778261,-119.4179324
France,48.856614,2.3522219
United States,44.9537029,-93.0899578
United States,37.4303133,-84.00077069999999
United States,37.09024,-95.712891
United States,36.778261,-119.4179324
Greece,39.5557317,21.7678951
United States,29.7604267,-95.3698028
United States,44.7364277,-73.15692949999999
United States,39.0997265,-94.5785667
United States,40.7127837,-74.0059413
Nigeria,6.5243793,3.3792057
United States,32.8406946,-83.6324022
United States,36.778261,-119.4179324
United Kingdom,51.5073509,-0.1277583
Canada,43.653226,-79.3831843
United Kingdom,55.378051,-3.435973
Australia,-33.5133168,151.3361678
United States,27.5251564,-97.8842954
United States,35.7595731,-79.01929969999999
United States,38.9071923,-77.0368707
Canada,51.0486151,-114.0708459
United States,29.7604267,-95.3698028
United States,36.778261,-119.4179324
United Kingdom,51.4629999,-0.08205319999999999
United States,57.5788751,-152.2318614
United States,34.0633443,-117.6508876
United Kingdom,51.48257659999999,-0.0076589
Philippines,14.6019414,121.1063075
United States,35.8760257,-90.1748459
United Kingdom,50.718412,-3.533899
France,43.604652,1.444209
Australia,-27.4710107,153.0234489
United States,25.7616798,-80.1917902
India,12.9838064,77.7212334
Russian Federation,47.216667,38.916667
United States,39.962277,-75.244451
Canada,45.4215296,-75.69719309999999
United Kingdom,51.5073509,-0.1277583
Finland,61.92410999999999,25.748151
United States,42.3600825,-71.0588801
United States,40.734564,-73.999143
United States,34.0633443,-117.6508876
Japan,35.6894875,139.6917064
France,48.856614,2.3522219
United States,38.9071923,-77.0368707
United States,38.6270025,-90.19940419999999
United Kingdom,51.48158100000001,-3.17909
Philippines,14.5763768,121.0851097
Indonesia,1.3045724,124.9313665
United States,44.910898,-93.508105
United Kingdom,51.825366,-3.019423
United States,40.44062479999999,-79.9958864
Mexico,23.634501,-102.552784
United States,27.6648274,-81.5157535
United States,34.85261759999999,-82.3940104
Kenya,-1.2920659,36.8219462
United States,37.09024,-95.712891
Indonesia,-6.2614927,106.8105998
United States,40.7127837,-74.0059413
United States,38.9071923,-77.0368707
United States,34.0007104,-81.0348144
United Kingdom,51.5073509,-0.1277583
United Kingdom,52.3555177,-1.1743197
United Kingdom,51.5073509,-0.1277583
Turkey,38.963745,35.243322
Philippines,14.5763768,121.0851097
United States,37.9715592,-87.5710898
United Kingdom,55.378051,-3.435973
United Kingdom,51.5073509,-0.1277583
United States,40.7127837,-74.0059413
United Kingdom,56.462018,-2.970721
United States,28.3375864,-82.5215236
United States,37.4315734,-78.6568942
United States,31.9524799,-102.1732882
United States,40.7127837,-74.0059413
Null,34.9592083,-116.419389
Philippines,14.5995124,120.9842195
United Kingdom,52.57083129999999,-0.3006158
United States,39.9525839,-75.1652215
United States,40.7127837,-74.0059413
